REGIAO:;CO
UF:;MT
ESTACAO:;POCONE
CODIGO (WMO):;A966
LATITUDE:;-17,33666666
LONGITUDE:;-56,76999999
ALTITUDE:;100
DATA DE FUNDACAO:;24/04/26
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2026/04/29;0700 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;0800 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;0900 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1000 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1100 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1200 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1300 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1400 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1500 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1600 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1700 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1800 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;1900 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;2000 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;2100 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;2200 UTC;;;;;;;;;;;;;;;;;;
2026/04/29;2300 UTC;;;;;;;;;;;;;;;;;;
2026/04/30;0000 UTC;;;;;;;;;;;;;;;;;;
2026/04/30;0100 UTC;;;;;;;;;;;;;;;;;;
